id|creationDate|locationIP|browserUsed|content|length
1030792159515|2012-09-06T11:01:24.769+0000|31.41.0.239|Chrome|cool|4
1030792159516|2012-09-05T16:25:17.849+0000|27.128.101.84|Chrome|maybe|5
1030792159517|2012-09-06T12:18:17.751+0000|31.41.0.239|Chrome|roflol|6
1030792159518|2012-09-05T16:46:18.594+0000|14.208.255.176|Chrome|roflol|6
1030792159519|2012-09-05T17:10:21.745+0000|200.0.172.132|Chrome|About Jorge Luis Borges, a, Switzerland, and it was there, in 1986, that he chose |82
1030792159520|2012-09-06T12:11:22.240+0000|31.31.209.55|Internet Explorer|About Mark Twain, o declare bankruptcy. With the help of Henry Huttleston Rogers he ev|86
755914252592|2011-12-18T11:55:27.855+0000|1.4.4.60|Firefox|About Miles Davis, s musical groups, at the forefront of several major developments in jazz music,|98
755914252593|2011-12-18T11:41:44.558+0000|27.100.28.190|Chrome|duh|3
755914252594|2011-12-19T02:26:20.701+0000|27.100.28.190|Chrome|no|2
755914252595|2011-12-18T20:16:10.056+0000|14.208.255.176|Chrome|I see|5
755914252596|2011-12-18T11:48:48.052+0000|27.131.194.198|Firefox|About Ralph Waldo Emerson, e, Emerson's essays remain among the linchpins of Americ|83
755914252597|2011-12-19T04:10:17.784+0000|1.4.4.60|Firefox|About Ralph Waldo Emerson,  asked to sum up his work, he said his centAbout John Maye|85
755914252598|2011-12-18T12:40:15.198+0000|1.4.4.60|Firefox|yes|3
755914252600|2011-12-21T04:30:45.474+0000|46.182.42.93|Chrome|no|2
755914252601|2011-12-21T02:23:12.931+0000|27.150.38.22|Chrome|I see|5
755914252602|2011-12-21T13:43:07.683+0000|1.2.2.77|Firefox|cool|4
755914252603|2011-12-21T18:41:22.077+0000|27.100.28.190|Chrome|yes|3
755914252604|2011-12-21T10:04:37.694+0000|1.2.2.77|Firefox|About Zaire, cratic Republic of the Congo between 27 October 1971 and 17 May 1997. T|84
755914252605|2011-12-21T10:18:25.576+0000|27.150.38.22|Chrome|About Selling England by the Pound, Genesis, released on 12 October 1973 through Charisma Records (Europe|105
755914252606|2011-12-21T16:12:17.786+0000|14.208.255.176|Chrome|ok|2
755914252607|2011-12-21T17:53:12.210+0000|27.100.28.190|Chrome|yes|3
755914252608|2011-12-21T12:00:01.969+0000|46.182.42.93|Chrome|About T. S. Eliot, Land (1922), The Hollow Men (1925), Ash Wednesday (1930),|76
755914252609|2011-12-21T21:57:57.789+0000|1.2.2.77|Firefox|yes|3
962072682876|2012-06-29T23:44:42.441+0000|27.100.11.251|Internet Explorer|LOL|3
962072682877|2012-06-30T00:06:13.754+0000|110.5.68.234|Opera|About A Shipwreck in the Sand, and the song extensively performed on their U.S. tour t|86
962072682878|2012-06-30T17:24:24.835+0000|14.208.255.176|Chrome|no|2
1030792159616|2012-08-19T19:14:22.881+0000|148.240.94.143|Firefox|ok|2
1030792159617|2012-08-19T19:45:39.044+0000|178.76.56.29|Chrome|LOL|3
1030792159618|2012-08-19T19:27:10.058+0000|27.122.45.252|Internet Explorer|roflol|6
1030792159619|2012-08-20T02:15:50.382+0000|27.150.38.22|Chrome|thanks|6
1030792159620|2012-08-20T16:11:08.118+0000|27.122.45.252|Internet Explorer|great|5
1030792159621|2012-08-19T18:08:23.610+0000|27.54.145.96|Chrome|LOL|3
1030792159622|2012-08-20T00:42:11.712+0000|27.128.101.84|Chrome|duh|3
1030792159623|2012-08-20T09:30:45.577+0000|1.2.8.85|Firefox|About Benjamin Disraeli, ria, who came to detest Gladstone during theAbout Philip V of|86
1030792159624|2012-08-20T22:40:45.725+0000|109.178.249.33|Internet Explorer|cool|4
1030792159625|2012-08-20T19:35:46.460+0000|200.0.172.132|Chrome|thanks|6
1030792159626|2012-08-19T19:45:37.342+0000|77.83.150.173|Chrome|About Antonio Vivaldi, from 1723 to 1740. Vivaldi also had some succAbout Benjamin Disrae|89
1030792159627|2012-08-19T18:05:57.899+0000|27.122.45.252|Internet Explorer|right|5
1030792159628|2012-08-20T10:38:56.002+0000|178.76.56.29|Chrome|cool|4
1030792159629|2012-08-19T18:17:08.955+0000|14.208.255.176|Chrome|no|2
1030792159630|2012-08-20T12:51:38.385+0000|1.2.8.85|Firefox|About Antonio Vivaldi, y 1741), nicknamed il Prete Rosso (The Red PriAbout New Skin for th|90
1030792159631|2012-08-20T09:21:28.428+0000|178.76.56.29|Chrome|fine|4
1030792159632|2012-08-19T21:27:06.868+0000|18.250.105.113|Chrome|cool|4
1030792159633|2012-08-20T13:01:42.953+0000|178.76.56.29|Chrome|cool|4
1030792159765|2012-07-29T04:47:13.841+0000|80.245.87.137|Chrome|fine|4
1030792159766|2012-07-29T22:49:16.860+0000|27.54.145.96|Chrome|right|5
1030792159767|2012-07-29T02:46:02.288+0000|46.182.42.93|Chrome|roflol|6
1030792159768|2012-07-29T03:57:15.508+0000|27.100.28.190|Chrome|roflol|6
1030792159769|2012-07-29T11:38:05.622+0000|80.245.87.137|Chrome|About Benjamin Disraeli, nly wrote romances, of which Sybil and Vivian Grey are perhaps the best-known tAbout Kingdom of Castile, he kingdoms that founded t|156
1030792159770|2012-07-29T20:48:01.505+0000|27.100.28.190|Chrome|no|2
1030792159771|2012-07-30T08:24:15.961+0000|27.54.145.96|Chrome|yes|3
1030792159772|2012-07-29T09:35:37.265+0000|1.2.8.85|Firefox|great|5
1030792159773|2012-07-29T14:47:54.026+0000|200.0.172.132|Chrome|maybe|5
1030792159774|2012-07-30T09:51:32.521+0000|27.122.45.252|Internet Explorer|About Victor Hugo, g many volumes of poetry, Les Contemplations and La Légende des s|84
1030792159775|2012-07-30T20:55:10.612+0000|109.178.249.33|Internet Explorer|ok|2
1030792159776|2012-07-31T08:10:55.527+0000|46.182.42.93|Chrome|About Victor Hugo, canism, and his work touches upon most About Irish Free St|77
1030792159777|2012-07-30T09:51:49.106+0000|27.106.140.138|Chrome|good|4
1030792159778|2012-07-29T11:41:58.516+0000|27.100.28.190|Chrome|About Kingdom of Castile, kingdoms that founded the Crown of Castile, aAbout Talking Hea|88
1030792159779|2012-07-29T11:38:44.170+0000|1.2.2.77|Firefox|ok|2
1030792159780|2012-07-31T22:31:05.985+0000|14.208.255.176|Chrome|About Duchy of Savoy, territories that are now in France. It was a continu|74
1030792159781|2012-07-29T13:23:58.274+0000|27.100.11.251|Internet Explorer|yes|3
824633729740|2012-02-27T20:07:45.871+0000|27.150.38.22|Chrome|roflol|6
824633729741|2012-02-27T04:30:24.901+0000|27.100.28.190|Chrome|About Stay Together for the Kids, ether for the Kids is the third single fr|75
824633729742|2012-02-27T17:29:48.900+0000|27.150.38.22|Chrome|duh|3
824633729743|2012-02-27T15:30:59.524+0000|31.31.209.55|Internet Explorer|LOL|3
824633729744|2012-02-27T01:59:39.019+0000|46.182.42.93|Chrome|ok|2
824633729745|2012-02-27T04:36:02.308+0000|195.202.91.10|Chrome|fine|4
824633729746|2012-02-27T14:21:44.898+0000|31.31.209.55|Internet Explorer|I see|5
1030792159964|2012-08-25T11:06:25.929+0000|195.202.91.10|Chrome|About Everybody Loves a Happy Ending, studio album, Raoul and the Kings of Spain|80
1030792159965|2012-08-25T12:30:56.322+0000|148.240.94.143|Firefox|fine|4
1030792159966|2012-08-25T12:34:28.101+0000|27.100.11.251|Internet Explorer|LOL|3
1030792159967|2012-08-25T19:34:18.695+0000|31.31.209.55|Internet Explorer|cool|4
1030792159968|2012-08-25T15:25:20.889+0000|148.240.94.143|Firefox|LOL|3
1030792159969|2012-08-25T23:48:50.485+0000|27.122.45.252|Internet Explorer|no way!|7
1030792159970|2012-08-25T11:57:02.696+0000|178.76.56.29|Chrome|duh|3
1030792159971|2012-08-25T11:07:50.370+0000|27.54.145.96|Chrome|About Brown Eyed Handsome Man, the B-side to Too Much Monkey Business. It was also in|85
1030792159972|2012-08-25T14:47:23.659+0000|46.182.42.93|Chrome|I see|5
1030792159973|2012-08-25T17:11:49.653+0000|148.240.94.143|Firefox|About Fill My Little World, their début limited edition 7 vinyl, but was unable to chart due to chart rules. It wAbout Brown Eyed Handsome Man, song title was also used |169
1030792159974|2012-08-25T11:18:57.162+0000|18.250.105.113|Chrome|thanks|6
1030792159975|2012-08-25T13:46:16.170+0000|178.76.56.29|Chrome|About Robert the Bruce, Abbey. Bruce's lieutenant and friend Sir James Douglas agreed to taAbout Brown Eyed Handsome Man,  was origi|132
1030792159976|2012-08-26T03:24:33.888+0000|27.150.38.22|Chrome|About Bob Marley, l Wya Lindo on keyboards, and Alvin Seeco About Brown Eyed Handso|83
1030792159977|2012-08-25T17:32:31.112+0000|1.4.4.60|Firefox|About Who Let the Dogs Out?,  not to reach number-one. It was also a big hit |77
1030792159978|2012-08-25T23:44:40.667+0000|200.0.172.132|Chrome|no|2
1030792159979|2012-08-26T18:09:15.379+0000|110.5.68.234|Opera|About Tennessee Williams, best known work for the cinemAbout Bob Marley,  guitar, Tyro|86
1030792159980|2012-08-25T12:54:23.946+0000|1.2.2.77|Firefox|About Joseph Stalin,  were sent to penal labor camps, and milliAbout Brown Eyed Ha|82
1030792159981|2012-08-26T03:31:36.861+0000|31.41.0.239|Chrome|LOL|3
1030792159982|2012-08-25T18:44:47.570+0000|27.106.140.138|Chrome|About Isaac Asimov, series are the Galactic Empire series and tAbout Fill My Little |84
1099511636721|2012-09-11T22:06:37.435+0000|195.202.91.10|Chrome|thanks|6
1099511636722|2012-09-11T10:19:13.743+0000|27.100.11.251|Internet Explorer|About Benjamin Disraeli,  for three decades, twice as Prime Minister of the About Palestinian Nationa|101
1030792160028|2012-07-19T22:43:22.265+0000|31.31.209.55|Internet Explorer|I see|5
1030792160029|2012-07-20T01:47:17.234+0000|18.250.105.113|Chrome|LOL|3
1030792160030|2012-07-19T16:58:11.651+0000|1.4.4.60|Firefox|good|4
1030792160031|2012-07-20T03:14:49.830+0000|27.122.45.252|Internet Explorer|LOL|3
1030792160032|2012-07-19T10:56:25.385+0000|46.182.42.93|Chrome|cool|4
1030792160033|2012-07-19T13:11:34.267+0000|27.150.38.22|Chrome|thanks|6
1030792160034|2012-07-20T05:10:07.390+0000|27.150.38.22|Chrome|thanks|6
1030792160035|2012-07-19T15:29:21.922+0000|148.240.94.143|Firefox|About Elton John, 5. It includes his breakthrough hit, Your Song, About Benjamin Disraeli,  He|94
1030792160036|2012-07-20T00:53:11.819+0000|148.240.94.143|Firefox|About Michael Schumacher, ictories, fastest laps, pole positions,About Elton|76
1030792160037|2012-07-20T05:22:53.406+0000|80.245.87.137|Chrome|About Benjamin Disraeli, 60s would Derby and Disraeli be on easy About Kingdom|78
1030792160038|2012-07-19T12:51:21.890+0000|110.5.68.234|Opera|thx|3
1030792160039|2012-07-20T01:20:52.387+0000|27.54.145.96|Chrome|duh|3
1030792160040|2012-07-20T09:08:29.865+0000|110.5.68.234|Opera|About Michael Schumacher,  of a season that determinAbout Elton John, rst of|76
1099511636778|2012-09-08T23:34:31.581+0000|110.5.68.234|Opera|ok|2
1099511636779|2012-09-08T23:39:13.316+0000|200.0.172.132|Chrome|yes|3
1099511636780|2012-09-09T01:28:47.343+0000|80.245.87.137|Chrome|maybe|5
1099511636781|2012-09-09T01:13:45.709+0000|195.202.91.10|Chrome|duh|3
1099511636782|2012-09-08T23:43:57.567+0000|1.10.3.89|Safari|About Iron Flag, ased on December 18, 2001 on Loud Records. It was certified |77
1099511636783|2012-09-09T06:03:55.654+0000|192.132.35.181|Chrome|About Kingdom of Romania, om the Romanian Old Kingdom, which refers strictly to the |84
1099511636784|2012-09-09T01:30:25.022+0000|46.182.42.93|Chrome|About Graham Greene, foundly antagonistic to ordinary domestic liAbout Benjamin Disrae|86
1099511636785|2012-09-09T17:39:48.650+0000|200.0.172.132|Chrome|About Hans Christian Andersen, hese include The Steadfast Tin Soldier, The SnoAbout Benjamin |93
618475299635|2011-08-17T16:35:59.866+0000|27.100.28.190|Chrome|About Arthur Conan Doyle, the detective Sherlock Holmes, generally cAbout Benjamin |83
618475299636|2011-08-17T14:41:41.207+0000|27.100.28.190|Chrome|ok|2
618475299637|2011-08-17T11:19:21.373+0000|27.100.28.190|Chrome|About Northern Ireland, ustrialised region of the island. After About Benjamin |79
618475299638|2011-08-17T23:54:16.988+0000|27.100.28.190|Chrome|thx|3
618475299639|2011-08-17T17:00:19.694+0000|27.100.28.190|Chrome|ok|2
618475299640|2011-08-17T12:09:18.475+0000|27.100.28.190|Chrome|LOL|3
618475299641|2011-08-17T14:35:34.575+0000|27.100.28.190|Chrome|no|2
755914253115|2011-11-15T12:41:40.457+0000|27.150.38.22|Chrome|no|2
755914253116|2011-11-15T07:07:00.432+0000|46.182.42.93|Chrome|roflol|6
755914253117|2011-11-15T03:41:18.270+0000|46.182.42.93|Chrome|thx|3
755914253118|2011-11-15T03:39:27.935+0000|27.150.38.22|Chrome|About Thailand,  approximately 5.2 million legal and illeAbout Benjamin Disraeli|80
755914253119|2011-11-15T03:59:23.549+0000|27.100.28.190|Chrome|duh|3
755914253120|2011-11-15T11:43:14.625+0000|1.2.2.77|Firefox|About Thailand, 00 km (198,000 sq mi), and is the 20th-mAbout Benjamin Disraeli, though his father had him baptised to |119
755914253121|2011-11-15T10:53:09.558+0000|1.2.2.77|Firefox|About Alchemy: Dire Straits Live, traits Live is the first live album by BritiAbout Be|86
755914253122|2011-11-15T03:44:19.060+0000|46.182.42.93|Chrome|thanks|6
755914253123|2011-11-15T17:33:41.251+0000|41.74.41.134|Firefox|About Genghis Khan,  Genghis Khan, and of his successors. In addition to various acco|85
755914253124|2011-11-15T06:01:13.846+0000|27.150.38.22|Chrome|About Satavahana dynasty, as of Magadha to establish their rule. Later, the|75
755914253125|2011-11-15T11:49:06.567+0000|14.208.255.176|Chrome|no way!|7
755914253126|2011-11-15T17:08:28.704+0000|46.182.42.93|Chrome|About Finland, d between the East and the West in globAbout Benjamin Disraeli|77
755914253127|2011-11-15T18:57:37.244+0000|27.100.28.190|Chrome|thanks|6
755914253128|2011-11-15T17:36:04.345+0000|27.150.38.22|Chrome|About Henry David Thoreau, May 6, 1862) was an American author, poet, phil|74
755914253129|2011-11-15T19:40:42.043+0000|14.208.255.176|Chrome|About Rivers of Babylon, lodians' original versions of the song appeAbout Benjamin D|84
755914253130|2011-11-16T04:15:02.188+0000|14.208.255.176|Chrome|About Celine Dion, y and spend time with her husband, who had been diagnosed with c|83
755914253131|2011-11-16T10:01:43.089+0000|1.2.2.77|Firefox|great|5
755914253132|2011-11-15T10:25:36.621+0000|58.107.181.35|Firefox|yes|3
755914253133|2011-11-15T21:03:26.518+0000|27.150.38.22|Chrome|About Rivers of Babylon, on of the Jamaican reggae gAbout Benjamin Disraeli, e|78
755914253134|2011-11-15T06:24:00.188+0000|27.100.11.251|Internet Explorer|About Thailand, ry religion is Buddhism, About Benjamin Disraeli, eli's ca|74
824633729884|2012-03-02T04:48:11.575+0000|195.202.91.10|Chrome|I see|5
824633729885|2012-03-01T09:01:48.119+0000|14.208.255.176|Chrome|thx|3
824633729886|2012-03-01T12:34:32.266+0000|46.182.42.93|Chrome|thx|3
1030792160203|2012-07-19T06:02:31.895+0000|27.131.194.198|Firefox|About Benjamin Disraeli, al renown. He was twice successful as tAbout You Sex|77
1030792160204|2012-07-19T08:37:05.461+0000|18.250.105.113|Chrome|About Like Red on a Rose, song previously included on Jackson's 1998 High Mileage album, was also the |102
1030792160205|2012-07-19T07:02:18.864+0000|109.178.249.33|Internet Explorer|fine|4
1030792160206|2012-07-19T17:43:54.872+0000|27.128.101.84|Chrome|About Clement Attlee, liamentary term, and the first to command a Labour majority in P|86
1030792160207|2012-07-19T11:05:42.911+0000|18.250.105.113|Chrome|I see|5
1030792160208|2012-07-19T12:27:40.902+0000|27.131.194.198|Firefox|yes|3
1030792160209|2012-07-19T10:43:12.955+0000|1.2.8.85|Firefox|yes|3
1030792160210|2012-07-19T11:42:18.165+0000|200.0.172.132|Chrome|About Barry Goldwater, t of 1986, which restructured the higher levAbout You Sexy Thin|86
1030792160211|2012-07-19T20:01:54.252+0000|195.202.91.10|Chrome|thanks|6
1030792160212|2012-07-19T14:43:49.584+0000|1.2.2.77|Firefox|no way!|7
1030792160213|2012-07-19T07:25:53.454+0000|14.208.255.176|Chrome|yes|3
1030792160214|2012-07-19T09:28:02.450+0000|27.54.145.96|Chrome|great|5
1030792160215|2012-07-20T07:13:55.902+0000|80.245.87.137|Chrome|About Clement Attlee, 's Conservative Party in 1945. He was the About Travancore, |82
1030792160216|2012-07-19T18:19:03.026+0000|1.2.2.77|Firefox|About Dusty Springfield, r whose career extended from the late 195About You Sexy|80
1030792160217|2012-07-19T23:44:03.812+0000|27.100.28.190|Chrome|About Clement Attlee,  assumption that full employment would be About Algeria, ion|82
1030792160218|2012-07-20T00:08:02.007+0000|200.0.172.132|Chrome|thanks|6
1030792160219|2012-07-19T14:43:51.790+0000|18.250.105.113|Chrome|About Billie Holiday, nd songwriter. Nicknamed Lady Day by her friend and musical partner|89
1030792160220|2012-07-20T07:43:32.859+0000|31.31.209.55|Internet Explorer|About Wales, tline, including its offshore islands; the largest, Anglesey (Ynys Môn), is also the largest island in the Irish Sea. Wales is largely mountainous|159
824633730094|2012-01-28T12:37:55.263+0000|27.100.28.190|Chrome|good|4
824633730095|2012-01-28T20:50:44.749+0000|27.131.194.198|Firefox|cool|4
824633730096|2012-01-28T10:55:47.541+0000|27.131.194.198|Firefox|thanks|6
824633730097|2012-01-28T11:44:10.963+0000|1.2.2.77|Firefox|fine|4
824633730098|2012-01-28T09:51:42.667+0000|31.31.209.55|Internet Explorer|LOL|3
824633730099|2012-01-28T19:51:47.960+0000|195.24.83.124|Internet Explorer|About Benjamin Disraeli, rm friendship with Queen Victoria, who camAbout Carole Kin|83
824633730100|2012-01-29T13:46:01.064+0000|27.100.28.190|Chrome|right|5
824633730101|2012-01-28T17:24:36.518+0000|195.202.91.10|Chrome|About Gaetano Donizetti, u régiment (both from 1840). Along with Vincenzo Bellini and Gio|89
824633730102|2012-01-28T20:11:07.748+0000|27.131.194.198|Firefox|duh|3
824633730103|2012-01-28T17:27:40.798+0000|1.2.2.77|Firefox|great|5
824633730104|2012-01-28T18:15:06.822+0000|1.4.4.60|Firefox|About Benjamin Disraeli,  from Portugal. He played an instrumental About Straits Se|83
824633730105|2012-01-29T03:20:36.590+0000|14.208.255.176|Chrome|cool|4
893353206843|2012-04-26T07:16:11.501+0000|27.131.194.198|Safari|About Eric Clapton, d the Crossroads Centre on Antigua, a About Benjamin Di|75
893353206844|2012-04-26T07:19:29.868+0000|195.202.91.10|Chrome|yes|3
893353206845|2012-04-26T07:16:53.358+0000|195.202.91.10|Chrome|About Bruce Willis, n to 3.05 billion at North American box offices, making him |80
893353206846|2012-04-26T08:47:03.151+0000|27.100.11.251|Internet Explorer|About Benjamin Disraeli, er assured. From 1852 onwards, Disraeli's carAbout Deja Entendu,|89
893353206847|2012-04-26T08:30:04.524+0000|14.208.255.176|Chrome|Ventura Highway is a popular 1972 song by the rock 'n' roll band America from its album, Homecoming.Ventura Highway is a popular 1972 song by the rock 'n' roll band America from it|180
893353206848|2012-04-27T04:43:18.071+0000|80.245.87.137|Chrome|About All You Need Is Love, countries, the programme was broadcast via satellit|79
893353206849|2012-04-26T20:59:57.787+0000|27.128.101.84|Chrome|About Walter Scott, iterature. Famous titles include Ivanhoe, Rob Roy, The Lady of the Lake, Waverley, The Heart of Midloth|123
893353206850|2012-04-26T21:04:39.902+0000|27.100.11.251|Internet Explorer|I see|5
893353206851|2012-04-26T07:54:17.781+0000|1.4.4.60|Firefox|I see|5
893353206852|2012-04-27T04:43:58.736+0000|195.202.91.10|Chrome|no way!|7
